IP,Date,Time,Accepted cookies,Device type,Browser language,Browser name,OS Name
140.213.14.83,2025-06-16,04:17:42 UTC,necessary+analytics+targeting,mobile,en,Safari,iOS
182.2.165.103,2025-06-16,04:48:43 UTC,necessary+analytics+targeting,mobile,id,Chrome,Android
180.252.170.56,2025-06-16,05:08:17 UTC,necessary+analytics+targeting,mobile,id,Chrome,Android
110.137.217.150,2025-06-16,06:20:04 UTC,necessary,mobile,id,Chrome,Android
125.160.230.121,2025-06-16,11:14:53 UTC,necessary+analytics+targeting,mobile,en,Chrome,Android
120.188.36.15,2025-06-16,15:27:32 UTC,necessary+analytics+targeting,mobile,id,Instagram,Android
114.122.70.208,2025-06-16,17:05:09 UTC,necessary+analytics+targeting,mobile,id,Chrome,Android
103.184.63.40,2025-06-17,00:12:53 UTC,necessary+analytics+targeting,mobile,en,Chrome,Android
114.124.172.3,2025-06-17,00:57:18 UTC,necessary+analytics+targeting,mobile,id,Chrome,Android
180.252.89.231,2025-06-17,05:54:15 UTC,necessary+analytics+targeting,mobile,id,Google Search,iOS
114.122.85.74,2025-06-17,07:38:38 UTC,necessary+analytics+targeting,mobile,en,Instagram,iOS
182.0.145.252,2025-06-17,08:39:26 UTC,necessary,mobile,en,Instagram,Android
180.252.165.38,2025-06-17,12:29:46 UTC,necessary,mobile,id,Chrome,Android
114.10.29.174,2025-06-17,12:30:44 UTC,necessary,mobile,id,Chrome,Android
182.1.234.77,2025-06-17,12:46:02 UTC,necessary+analytics+targeting,mobile,en,Instagram,Android
114.10.28.92,2025-06-17,13:12:36 UTC,necessary,mobile,id,Chrome,Android
180.252.168.106,2025-06-17,14:02:59 UTC,necessary,mobile,id,Chrome,Android
114.10.71.199,2025-06-17,17:04:38 UTC,necessary+analytics+targeting,mobile,id,Instagram,Android
36.72.217.149,2025-06-18,07:45:49 UTC,necessary,mobile,id,Chrome,Android
36.65.254.20,2025-06-18,08:27:41 UTC,necessary+analytics+targeting,mobile,en,Chrome,iOS
114.10.67.28,2025-06-18,13:43:40 UTC,necessary+analytics+targeting,mobile,id,Instagram,Android
114.10.146.240,2025-06-20,02:05:26 UTC,necessary+analytics+targeting,mobile,en,Chrome,Android
140.213.49.112,2025-06-20,02:30:34 UTC,necessary+analytics+targeting,mobile,id,Samsung Internet,Android
103.120.174.227,2025-06-20,04:45:44 UTC,necessary+analytics+targeting,mobile,id,Chrome,Android
182.2.147.162,2025-06-20,04:49:38 UTC,necessary+analytics+targeting,mobile,en,Instagram,iOS
140.213.175.109,2025-06-20,07:08:44 UTC,necessary+analytics+targeting,mobile,en,Chrome,Android
202.47.80.16,2025-06-20,07:54:38 UTC,necessary,desktop,en,Edge,Windows
202.47.80.16,2025-06-20,07:56:44 UTC,necessary,mobile,en,Safari,iOS
182.16.176.69,2025-06-20,08:02:43 UTC,necessary+analytics+targeting,mobile,en,Instagram,iOS
182.16.176.69,2025-06-20,08:03:06 UTC,necessary+analytics+targeting,mobile,en,Chrome,iOS
172.225.74.120,2025-06-20,08:14:17 UTC,necessary,mobile,en,Safari,iOS
36.70.244.253,2025-06-20,12:03:06 UTC,necessary+analytics+targeting,mobile,en,Instagram,Android
125.165.188.241,2025-06-20,12:24:22 UTC,necessary+analytics+targeting,desktop,en,Safari,OS X
114.10.41.22,2025-06-20,12:38:31 UTC,necessary+analytics+targeting,mobile,en,Safari,iOS
114.10.43.212,2025-06-20,12:41:22 UTC,necessary+analytics+targeting,desktop,id,Chrome,Windows
114.10.41.22,2025-06-20,12:48:17 UTC,necessary+analytics+targeting,mobile,en,Chrome,iOS
180.244.29.97,2025-06-20,14:59:17 UTC,necessary+analytics+targeting,mobile,id,Instagram,Android
202.51.197.202,2025-06-21,00:45:54 UTC,necessary,mobile,id,Safari,iOS
180.252.81.161,2025-06-21,02:32:10 UTC,necessary+analytics+targeting,mobile,id,Instagram,Android
180.243.4.60,2025-06-21,21:01:04 UTC,necessary+analytics+targeting,mobile,en,Instagram,iOS
36.79.51.7,2025-06-22,00:14:02 UTC,necessary+analytics+targeting,mobile,id,Chrome,Android
114.122.116.45,2025-06-23,04:17:18 UTC,necessary,mobile,id,Chrome,Android
120.188.34.148,2025-06-23,05:51:14 UTC,necessary+analytics+targeting,mobile,en,Chrome,Android
125.162.165.186,2025-06-23,08:12:48 UTC,necessary+analytics+targeting,desktop,en,Edge,Windows
114.10.145.110,2025-06-23,09:10:26 UTC,necessary+analytics+targeting,mobile,id,Chrome,Android
140.213.100.40,2025-06-23,09:10:48 UTC,necessary+analytics+targeting,mobile,en,Chrome,Android
114.10.146.156,2025-06-23,09:51:31 UTC,necessary,mobile,en,Instagram,iOS
111.223.255.102,2025-06-23,10:06:47 UTC,necessary+analytics+targeting,desktop,en,Chrome,Windows
114.10.77.70,2025-06-23,15:24:56 UTC,necessary+analytics+targeting,mobile,id,Instagram,iOS
140.213.102.53,2025-06-24,02:08:21 UTC,necessary+analytics+targeting,mobile,id,HeyTap Browser,Android
114.10.75.215,2025-06-24,02:25:15 UTC,necessary+analytics+targeting,mobile,id,Instagram,Android
114.10.147.106,2025-06-24,02:56:51 UTC,necessary+analytics+targeting,mobile,id,Chrome,Android
114.10.148.3,2025-06-24,05:23:21 UTC,necessary+analytics+targeting,mobile,id,Chrome,Android
125.162.165.186,2025-06-24,05:43:20 UTC,necessary+analytics+targeting,mobile,en,Instagram,Android
125.162.165.186,2025-06-24,06:26:33 UTC,necessary+analytics+targeting,desktop,en,Chrome,Windows
111.223.255.126,2025-06-24,07:46:55 UTC,necessary+analytics+targeting,mobile,en,Chrome,Android
111.223.255.127,2025-06-24,07:47:54 UTC,necessary,mobile,id,Chrome,Android
180.243.254.35,2025-06-24,07:53:08 UTC,necessary+analytics+targeting,mobile,id,Chrome,Android
103.125.116.42,2025-06-24,07:53:12 UTC,necessary,mobile,id,Safari,iOS
36.69.140.193,2025-06-24,08:22:21 UTC,necessary+analytics+targeting,desktop,id,Edge,Windows
111.223.255.106,2025-06-24,08:26:50 UTC,necessary+analytics+targeting,mobile,en,Safari,iOS
111.223.255.126,2025-06-24,08:32:58 UTC,necessary+analytics+targeting,mobile,en,Chrome,Android
114.10.145.98,2025-06-24,09:11:34 UTC,necessary,mobile,en,Chrome,Android
114.10.45.44,2025-06-24,09:22:56 UTC,necessary+analytics+targeting,mobile,id,Chrome,Android
111.223.255.125,2025-06-24,09:39:13 UTC,necessary+analytics+targeting,mobile,id,Chrome,Android
114.122.108.144,2025-06-24,09:56:34 UTC,necessary+analytics+targeting,mobile,id,Google Search,iOS
114.10.76.196,2025-06-24,10:01:24 UTC,necessary+analytics+targeting,mobile,en,Instagram,iOS
114.122.115.160,2025-06-24,11:29:13 UTC,necessary,mobile,en,Safari,iOS
103.147.9.42,2025-06-24,12:24:27 UTC,necessary+analytics+targeting,mobile,id,Chrome,Android
114.10.149.99,2025-06-24,13:18:55 UTC,necessary+analytics+targeting,mobile,id,Chrome,Android
114.10.146.83,2025-06-24,14:16:05 UTC,necessary+analytics+targeting,desktop,id,Chrome,Windows
111.223.255.127,2025-06-24,15:13:32 UTC,necessary+analytics+targeting,mobile,id,Samsung Internet,Android
::1,2025-06-24,19:00:27 UTC,necessary+analytics+targeting,desktop,en,Edge,Windows
::1,2025-06-24,20:11:17 UTC,necessary+analytics+targeting,desktop,en,Chrome,Windows
